file	sha256	table	index	name	type	bind	visibility	section	value	size	undefined	related_name
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2172	MlmeResetByWdev	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1ab4c0	0x20	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2212	SetSrMeshResetBhDLForbidSR	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x361d20	0x80	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2235	TRTableResetEntry	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x24b970	0x78	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2381	ser_init	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x347560	0x1e4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2384	DfsOutBandCacReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1ee380	0x18	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2391	mt7990_ser_10_0_v1	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x115f74	0x9c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2470	mtk_fe_reset_notifier_exit	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3477e0	0x58	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2565	WtblResetAndDWsSet	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xa3f50	0x1a8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2581	auth_fsm_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x22e180	0xa4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2585	RtmpOsSkbResetNetworkHeader	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x39cab4	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2604	sta_reset_owe_parameters	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3e25b0	0xa0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2713	cntl_fsm_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x22f9f0	0xa0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	2823	ser_timediff	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398290	0x8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3130	MacTableResetNonMapWdev	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x14c940	0x330	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3199	ser_mngr_exit	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398ba0	0x14c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3224	RtmpOsSkbResetMacLen	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x39cae4	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3264	ser_get_hwid_by_pAd	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3984f0	0x24	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3347	_ser_dump_timelog	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3982b4	0x23c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3518	ResetL1profile	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3a1944	0x4c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3559	chip_reset_rxv_stat	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x37f400	0x48	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3777	reset_mtk_map_vendor_ie	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3a3d0	0x60	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3801	ser_is_idle_state	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398270	0x1c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3930	hqa_muru_reset_ul_tx_cnt	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x52040	0x238	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	3999	sync_fsm_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x235440	0x8c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	4138	hqa_mu_reset_murx_cnt	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2fdc60	0xe8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	4148	ser_get_all_pAd_by_chipid_hwid	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398540	0xc4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	4380	rtmp_timer_ser_l1_timeout	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1c7bd0	0x50	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	4591	MulticastDLTableReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2c7344	0x60	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	4621	ser_ctrl	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.bss	0x1ce58	0x88	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	4636	UniCmdWifiSpectrumStart	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xbf270	0x260	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5110	assoc_fsm_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x22c4a4	0x9c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5252	wlanPushCSIData	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1361d0	0x1ec	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5319	RTMPResetSkuParam	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x188a80	0x18	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5372	RTMP_MAC_RECOVERY	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x37b080	0x118	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5465	asic_ser_handler	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x34d820	0x80	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5520	Show_Sat_Reset_Proc	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x23084	0x338	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5715	SetSrNRTResetAll	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x360d94	0x80	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5717	ser_get_ser_state	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3980e0	0x48	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5742	Reset_Dscp2Up_TBL_Proc	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1ba020	0x17c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5827	mt_op_reset_txrx_counter	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x85100	0x68	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	5913	ser_get_curr_state	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398180	0xf0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	6028	hqa_wifi_test_mu_set_enable	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2fa2c0	0x1b4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	6066	MacTableReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2515a0	0x768	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	6547	vow_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x313c04	0x84	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	6613	MultiCastFilterTableReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2c2f80	0x138	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	6718	DfsRadarHitReportReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1ee2c0	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	6864	rd_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x18bf90	0x204	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7023	ch_switch_monitor_cfg_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text.unlikely	0x1e20	0xa0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7030	ser_event_enq	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x397f80	0x158	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7104	ser_get_t0	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398ac4	0xd4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7213	CFG80211_reSetToDefault	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3ce970	0x90	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7274	rtmp_timer_OceResetScanIndication	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2d6bb0	0x78	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7329	mt7990_ser_0_5_v1	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x116010	0x7c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7333	ser_dump_timelog	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398844	0x138	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7345	Set_ResetStatCounter_Proc	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x151e10	0x1e4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7353	mt7990_ser_1_0_v1	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x115440	0xb34	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7415	set_ser	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x128d10	0x46c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7420	mtk_fe_reset_notifier_init	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x347760	0x78	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7464	auto_ch_select_reset_sm	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x5e34	0x24	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7536	mt7990_fe_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1162e0	0x170	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7788	pp_black_list_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x35b870	0x68	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7890	rx_page_frag_cache_drain	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3a36a0	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7966	glb_npu_en_rx	STT_OBJECT	STB_LOCAL	STV_DEFAULT	.data	0xa1e9	0x1	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	7987	mtk_cfg80211_mlo_preset_link_id	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x133fe0	0xc8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8084	mt7990_dump_ser_stat	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x116110	0x1c8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8109	ser_mngr_init	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text.unlikely	0x19b24	0x160	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8119	ser_l1_timeout	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398980	0x144	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8138	ser_dump_ser_stat	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398780	0xc4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8161	MlmeResetRalinkCounters	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1a70e0	0x68	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8186	Set_BlockChReset_Proc	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x18b534	0xa0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8213	ser_exit	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x347744	0x1c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8436	mt7990_fe_wdma_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x116450	0xb0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8520	BssEntryReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x406ec4	0x78	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8530	mt_serv_reset_txrx_counter	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x7ee90	0xc0	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8567	MacTableResetEntry	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x24ce80	0x178	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8643	wifi_sys_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x1d2e70	0x28	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8663	ser_ack_event	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398604	0x160	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8788	hwifi_ser_handler	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x386870	0x24	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8862	MtCmdWiFiRxDisable	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0xe6b40	0x180	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8927	hqa_mu_reset_mutx_cnt	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2fdd50	0xe8	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8979	chip_dump_ser_stat	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x37ffc0	0x48	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	8994	MultiCastWLTableReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x2c7690	0x70	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	9193	ser_get_chip_by_pAd	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x398514	0x24	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	9229	sta_ifdown_fsm_reset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x3dd410	0x8c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	9347	RTMPResetBackOffParam	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x188aa0	0x18	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	9483	mtk_rx_ser_event	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x384ea0	0x14	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	9516	QBSS_LoadAlarmReset	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x56290	0x6c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	9576	MacTableResetWdev	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x251290	0x310	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	9660	vow_reset_dvt	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x313b30	0xd4	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10024	mt7990_ser_0_0_v1	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x116090	0x7c	0	1
.local/legacy-firmware/work/extract/stock-rootfs/lib/modules/5.4.55/mt_wifi.ko	40c8f974ad7317776f602c069c009d1f0d5d939d622ccdee275423fad1e35cb0	.symtab	10041	RtmpOsSkbResetTransportHeader	STT_FUNC	STB_LOCAL	STV_DEFAULT	.text	0x39cad0	0x14	0	1
